event_id,event_name,organizer_id,organizer_name,event_country,historical_event_start,historical_event_end,primary_genre,event_type,event_amount_of_stages,event_amount_of_artists,pa_system,cdj,mixer,monitor,turntable,visuals_required,event_status,cancelled_event
531,Soundcora 28.11,89,Tillatec,Netherlands,2025-11-28 23:00:00+00:00,2025-11-29 10:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
532,Vault Sessions x Dynamic Reflection,89,Tillatec,Netherlands,2025-11-29 11:00:00+00:00,2025-11-30 05:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
533,POING x The Planet,89,Tillatec,Netherlands,2025-12-05 23:00:00+00:00,2025-12-06 07:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
534,VBX TILLATEC - 06.12,89,Tillatec,Netherlands,2025-12-06 23:00:00+00:00,2025-12-07 06:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
535,Primal Instinct TILLATEC SHOWCASE,89,Tillatec,Netherlands,2025-12-12 23:00:00+00:00,2025-12-13 07:00:00+00:00,,SHOWCASE & INDUSTRY,1,14,Function-One / L-Acoustics (House System),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12” Active DJ Booth Monitors,2 × Technics SL-1200 / SL-1210,False,,False
242,Club Tineke Halloween,91,The Loft (A'DAM Tower),Netherlands,2025-10-31 23:00:00+00:00,2025-11-01 05:00:00+00:00,,CLUB & NIGHTLIFE,1,7,L-Acoustics X Series system (Main Hall),Pioneer CDJ-3000 (x4),Pioneer DJM-V10,L-Acoustics X8 stage monitors,Technics SL-1210 MK7 (x2),False,,False
243,Higherlife Jamsession,91,The Loft (A'DAM Tower),Netherlands,2025-11-27 23:00:00+00:00,2025-11-28 06:00:00+00:00,,CLUB & NIGHTLIFE,1,10,L-Acoustics Sound System,Pioneer CDJ-3000 (x2) – optional for hybrid DJ/live performance integration,Allen & Heath SQ-5 Digital Mixer + Pioneer DJM-V10,L-Acoustics X8 floor monitors,None (Live Instrument Setup),False,,False
244,"The Loft presents: BELLA, Eliza Rose & Sam Alfred",91,The Loft (A'DAM Tower),Netherlands,2025-11-29 18:30:00+00:00,2025-11-30 23:00:00+00:00,,CLUB & NIGHTLIFE,1,4,L-Acoustics Sound System,Pioneer CDJ-3000 (x4),Pioneer DJM-V10,L-Acoustics X8,Technics SL-1210 MK7 (x2),False,,False
245,The Loft presents: Mees Salomé,91,The Loft (A'DAM Tower),Netherlands,2025-11-29 23:00:00+00:00,2025-11-30 05:00:00+00:00,,CLUB & NIGHTLIFE,1,2,L-Acoustics Sound System,Pioneer CDJ-3000 (x4),Pioneer DJM-V10,L-Acoustics X8,Technics SL-1210 MK7 (x2),False,,False
246,Test111,93,Escape Club,Netherlands,2025-11-12 22:00:00+00:00,2025-11-13 06:00:00+00:00,,CLUB & NIGHTLIFE,2,14,Funktion-One,Pioneer CDJ-3000 (x3),Pioneer DJM-900NXS2,Funktion-One RM series,Technics SL-1210 MK7 (x2),False,,False
471,Rave w/ ANG,97,Raving Charlie,Netherlands,2025-08-01 23:00:00+00:00,2025-08-02 05:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
470,Rave w/ S3M,97,Raving Charlie,Netherlands,2025-08-06 23:00:00+00:00,2025-08-07 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
469,Rave w/ JTN,97,Raving Charlie,Netherlands,2025-08-13 23:00:00+00:00,2025-08-14 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
468,Rave w/ DLVM [IT],97,Raving Charlie,Netherlands,2025-08-16 23:00:00+00:00,2025-08-17 05:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
467,Rave w/ BIØNIC BAMBI,97,Raving Charlie,Netherlands,2025-08-20 23:00:00+00:00,2025-08-21 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
466,Rave at Melkweg,97,Raving Charlie,Netherlands,2025-08-23 23:00:00+00:00,2025-08-24 05:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
465,Rave w/ Zeyvers,97,Raving Charlie,Netherlands,2025-08-27 23:00:00+00:00,2025-08-28 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
464,Rave: B2B MADNESS,97,Raving Charlie,Netherlands,2025-09-13 23:30:00+00:00,2025-09-14 05:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
463,Rave w/ POKEDECKS,97,Raving Charlie,Netherlands,2025-09-17 11:00:00+00:00,2025-09-18 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
462,RAVING CHARLIE x Lost In Paris,97,Raving Charlie,Netherlands,2025-09-24 11:00:00+00:00,2025-09-25 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
503,RAVING CHARLIE x Lost In Paris,97,Raving Charlie,Netherlands,2025-09-24 23:00:00+00:00,2025-09-25 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × booth monitors with independent volume,Not required,False,,False
461,Rave at Melkweg,97,Raving Charlie,Netherlands,2025-09-27 00:00:00+00:00,2025-09-28 06:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
460,Rave w/ ØTRACK B2B 4NGELDEV1L,97,Raving Charlie,Netherlands,2025-10-01 11:30:00+00:00,2025-10-02 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
459,Rave w/ TROYJAMES,97,Raving Charlie,Netherlands,2025-10-04 11:30:00+00:00,2025-10-05 05:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
457,RAVING CHARLIE,97,Raving Charlie,Netherlands,2025-10-08 11:00:00+00:00,2025-10-09 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
458,RAVING CHARLIE,97,Raving Charlie,Netherlands,2025-10-15 11:00:00+00:00,2025-10-16 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
456,RAVING CHARLIE,97,Raving Charlie,Netherlands,2025-10-17 11:30:00+00:00,2025-10-18 05:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
455,ADE RAVING CHARLIE,97,Raving Charlie,Netherlands,2025-10-22 10:00:00+00:00,2025-10-23 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required (digital/CDJ setup),False,,False
454,ADE CLOSING RAVING CHARLIE,97,Raving Charlie,Netherlands,2025-10-26 22:00:00+00:00,2025-10-27 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × high-quality booth monitors with independent volume control,Not required,False,,False
453,Halloween Special,97,Raving Charlie,Netherlands,2025-10-29 23:30:00+00:00,2025-10-30 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One,2 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × High-quality booth monitors with independent volume control,Not required,False,,False
375,RAVING CHARLIE: Hard Techno,97,Raving Charlie,Netherlands,2025-11-05 23:00:00+00:00,2025-11-06 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,2 × Technics SL-1210MK7,False,,False
376,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-11-12 23:00:00+00:00,2025-11-13 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,2 × Technics SL-1210MK7,False,,False
377,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-11-19 11:00:00+00:00,2025-11-20 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2 or Allen & Heath Xone:96,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
378,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-11-26 23:00:00+00:00,2025-11-27 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,1 × Pioneer DJM-900NXS2,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
379,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-11-28 23:00:00+00:00,2025-11-29 05:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
380,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-12-03 23:00:00+00:00,2025-12-04 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
381,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-12-10 23:00:00+00:00,2025-12-11 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
382,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-12-17 23:00:00+00:00,2025-12-18 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
383,RAVING CHARLIE: Hard Techno / Rave [Melkweg Max Hall],97,Raving Charlie,Netherlands,2025-12-20 23:00:00+00:00,2025-12-21 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2 or Allen & Heath Xone:96,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
384,RAVING CHARLIE: Hard Techno / Rave,97,Raving Charlie,Netherlands,2025-12-27 23:00:00+00:00,2025-12-28 06:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Funktion-One full-range system with 2 × 15” subs and 2 × 12” tops per side,3 × Pioneer CDJ-3000,1 × Pioneer DJM-900NXS2,2 × 12” booth monitors + 1 × 15” sub monitor,"2 × Technics SL-1210MK7 (optional, upon artist request)",False,,False
794,Hard Techno / EASTER RAVE,97,Raving Charlie,Netherlands,2026-04-03 23:00:00+00:00,2026-04-04 05:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Standard,Standard,Standard,Standard,,False,,False
795,Rave w/ BNJA b2b VADEY / HYPERSPECTRAL / DJOEYS,97,Raving Charlie,Netherlands,2026-04-08 23:00:00+00:00,2026-04-09 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Standard,Standard,Standard,Standard,,False,,False
796,Hard Techno / Rave,97,Raving Charlie,Netherlands,2026-04-17 23:00:00+00:00,2026-04-18 05:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Standard,Standard,Standard,Standard,,False,,False
797,Hard Techno / Rave,97,Raving Charlie,Netherlands,2026-04-22 23:00:00+00:00,2026-04-23 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Standard,Standard,Standard,Standard,,False,,False
553,De Sering Night,98,EnergyEvents,Netherlands,2024-11-30 22:00:00+00:00,2024-12-01 03:00:00+00:00,,CLUB & NIGHTLIFE,1,4,De Sering custom-installed system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Standard,Only if requested,False,,False
552,LUVDR.,98,EnergyEvents,Netherlands,2025-01-24 21:00:00+00:00,2025-01-25 03:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Funktion-One (house system),2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Standard,,False,,False
551,Vice Versa 7 Year Anniversary,98,EnergyEvents,Netherlands,2025-05-17 21:30:00+00:00,2025-05-18 02:30:00+00:00,,CLUB & NIGHTLIFE,1,8,Venue in-house,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Standard,,False,,False
550,Der Hintergarten,98,EnergyEvents,Netherlands,2025-07-12 21:00:00+00:00,2025-07-13 03:00:00+00:00,,CLUB & NIGHTLIFE,1,9,Venue in-house full-range system,2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Standard monitor pair,,False,3,False
549,REMIX VOL. 1,98,EnergyEvents,Netherlands,2025-07-20 13:00:00+00:00,2025-07-20 20:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Provided by venue / portable,DJM-900NXS2,DJM-900NXS2,Nearfield,,False,,False
548,FREAKS AND FREQUENCIES,98,EnergyEvents,Netherlands,2025-08-01 20:00:00+00:00,2025-08-02 02:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Venue-installed professional club system,2 × CDJ-2000NXS2,DJM-900NXS2,Booth monitors + In-house PA system,,False,,False
547,ADE Showcase,98,EnergyEvents,Netherlands,2025-10-23 19:00:00+00:00,2025-10-23 00:30:00+00:00,,CLUB & NIGHTLIFE,1,5,Club in-house PA system (full-range),2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Standard booth monitor pair (left + right),,False,,False
546,ADE Pop Up Party,98,EnergyEvents,Netherlands,2025-10-24 15:00:00+00:00,2025-10-24 21:00:00+00:00,,SHOWCASE & INDUSTRY,1,5,Installed in-store sound system (enhanced event output),"Portable DJ setup (CDJs + Mixer, provided by organiser)",Compact booth monitor setup,Standard dual booth monitors,,False,,False
545,Energy Events – One Year Anniversary,98,EnergyEvents,Netherlands,2025-12-05 21:00:00+00:00,2025-12-05 03:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Venue-installed professional club system,2 × Pioneer CDJ-2000NXS2 / 3000,Pioneer DJM-900NXS2,Standard dual booth monitors,2 × Technics SL-1210,False,,False
559,ORVEX: Launch Event,99,ORVEX,Germany,2025-10-18 23:00:00+00:00,2025-10-19 06:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Venue-provided industrial PA,Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Standard DJ booth wedge monitors,,False,,False
578,DAVE the Drummer at Tunnels,100,T.L.F,United Kingdom,2022-11-26 22:00:00+00:00,2022-11-27 04:00:00+00:00,,FESTIVAL & OPEN-AIR,1,9,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
577,TLF Invites Xenia UA,100,T.L.F,United Kingdom,2023-01-28 22:00:00+00:00,2023-01-29 04:00:00+00:00,,CLUB & NIGHTLIFE,2,7,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
576,TLF & Tunnels present: SLAM,100,T.L.F,United Kingdom,2023-04-01 22:00:00+00:00,2023-04-02 03:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
575,BASSWELL,100,T.L.F,United Kingdom,2023-06-03 23:00:00+00:00,2023-06-04 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
574,TLF 11th birthday with AISHA,100,T.L.F,United Kingdom,2023-09-30 23:00:00+00:00,2023-10-01 04:00:00+00:00,,FESTIVAL & OPEN-AIR,1,5,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
573,TLF INVITES ALT8,100,T.L.F,United Kingdom,2023-11-04 23:00:00+00:00,2023-11-05 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
572,2023 Closer: Juliet Fox,100,T.L.F,United Kingdom,2023-12-09 23:00:00+00:00,2023-12-10 04:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Function One (Venue In-House),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),Not available,False,,False
571,Xenia UA,100,T.L.F,United Kingdom,2024-03-02 22:00:00+00:00,2024-03-03 03:00:00+00:00,,CLUB & NIGHTLIFE,1,4,Function One (Full Stack),2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 x Active DJ Monitors (Booth),,False,,False
570,TLF X RARE: Slam,100,T.L.F,United Kingdom,2024-03-30 23:00:00+00:00,2024-03-31 03:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Pioneer CDJ-2000NXS2,Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,Pioneer VM-80,,False,,False
569,Gary Beck & Harvey Mckay,100,T.L.F,United Kingdom,2024-08-10 23:00:00+00:00,2024-08-11 03:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Venue in-house PA,2 x Pioneer CDJ-3000,Pioneer DJM-900NXS2,"2 x DJ booth monitors (12"" – 15"")",None required,False,,False
568,TLF 12th Birthday,100,T.L.F,United Kingdom,2024-09-07 22:00:00+00:00,2024-09-08 03:00:00+00:00,,FESTIVAL & OPEN-AIR,1,5,Full club PA in-house,2× CDJ-3000,DJM-900NXS2,Standard booth monitor setup,Available on request,False,,False
567,TLF presents AISHA,100,T.L.F,Scotland,2024-10-05 22:00:00+00:00,2024-10-05 03:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Full club PA provided by venue,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × DJ booth monitors,Available on request,False,,False
566,TLF X PHG,100,T.L.F,United Kingdom,2025-04-05 23:00:00+00:00,2025-04-05 03:00:00+00:00,,FESTIVAL & OPEN-AIR,1,3,Venue in-house PA sound system (club-grade),2–4 × Pioneer CDJ-2000NXS2 or 3000,Pioneer DJM-900NXS2,Standard booth monitor setup,2 × Technics SL-1210 (usually available),False,,False
565,Rewind Mayday Day Rave,100,T.L.F,United Kingdom,2025-05-04 15:00:00+00:00,2025-05-04 22:00:00+00:00,,FESTIVAL & OPEN-AIR,1,5,Large in-house PA system (club-grade),Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,In-booth DJ monitor speakers,Technics SL-1200 / SL-1210,False,,False
564,DAY & NIGHT CHURCH RAVE,100,T.L.F,United Kingdom,2025-07-26 14:00:00+00:00,2025-07-27 03:00:00+00:00,,TOURS & SPECIAL FORMATS,1,7,Venue house PA (The Priory),2 × Pioneer CDJ-2000 / 3000,Pioneer DJM-900,Standard booth monitors provided by venue,2 × Technics 1200 / 1210,False,,False
563,13 YEARS OF TLF,100,T.L.F,United Kingdom,2025-12-06 22:00:00+00:00,2025-12-07 04:00:00+00:00,,FESTIVAL & OPEN-AIR,2,12,Funktion-One / Full club system,2x Pioneer CDJ-3000 (or CDJ-2000NXS2 depending on venue availability),Pioneer DJM-900NXS2,Standard booth monitors (2x 12” active speakers minimum),,False,,False
633,KOEMPEL COLLECTIVE Presents: SCHUILKELDER,101,KOEMPEL Collective,Netherlands,2023-12-02 22:00:00+00:00,2023-12-03 03:00:00+00:00,,CLUB & NIGHTLIFE,1,10,2x Tops (12” or 15”) 2x Subwoofers (18”),2× Pioneer CDJ-3000,Pioneer DJM-900NXS2,2× Booth monitors (10” or 12”),Not required unless DJs request,False,,False
634,KOEMPEL COLLECTIVE Presents: DE LOSVLOER,101,KOEMPEL Collective,Netherlands,2024-04-20 21:00:00+00:00,2024-04-21 04:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Funktion-One,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × booth monitors (club-grade 10–12”),Not standard – available on request only,False,,False
635,Hard Surface – A Raving Experience,101,KOEMPEL Collective,Netherlands,2024-11-09 22:00:00+00:00,2024-11-10 05:00:00+00:00,,CLUB & NIGHTLIFE,1,10,4-point Funktion-One,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12–15” active DJ booth monitors,,False,,False
636,Hard Surface – A Raving Experience,101,KOEMPEL Collective,Netherlands,2025-03-29 23:00:00+00:00,2025-03-30 05:00:00+00:00,,CLUB & NIGHTLIFE,1,10,4-point Funktion-One sound system,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12–15 inch active booth monitors,,False,,False
637,CARBON RITUAL – EP Release Party,101,KOEMPEL Collective,Netherlands,2025-07-18 22:00:00+00:00,2025-07-19 02:00:00+00:00,,SHOWCASE & INDUSTRY,1,8,4-point Funktion-One sound system,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × 12–15 inch active booth monitors,,False,,False
638,Hard Surface: A Raving Experience – Chapter 3,101,KOEMPEL Collective,Netherlands,2025-10-17 23:00:00+00:00,2025-10-18 05:00:00+00:00,,CLUB & NIGHTLIFE,1,8,2 or 4-point Funktion-One system,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × Active DJ Booth Monitors (12–15”),,False,,False
639,Hard Surface,101,KOEMPEL Collective,Netherlands,2026-04-18 22:00:00+00:00,2026-04-19 05:00:00+00:00,,SHOWCASE & INDUSTRY,1,4,2 or 4-point Funktion-One system,2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × Active DJ Booth Monitors (12–15”),,False,,False
640,TENET Presents: EXIST,104,EXIST,Netherlands,2025-10-18 22:00:00+00:00,2025-10-19 04:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Function-One or equivalent high-power club system,Pioneer CDJ-3000 (x2),Pioneer DJM-900NXS2,2 × 12–15” active DJ booth monitors,If needed: Technics SL-1200 MK7 (x2),False,,False
642,EXIST at The NEX,104,EXIST,Netherlands,2025-11-21 08:30:00+00:00,2025-11-22 02:30:00+00:00,,CLUB & NIGHTLIFE,1,10,The NEX in-house PA system (full-range club system),2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,2 × Active booth monitors (venue-provided),Not provided unless specifically requested,False,,False
641,The Bulldog Rave,104,EXIST,Netherlands,2025-12-18 22:00:00+00:00,2025-12-19 03:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Funktion-One or equivalent professional club PA,Pioneer CDJ-3000,Pioneer DJM-900NXS2,2× DJ booth monitors,Available on request (Technics 1200 series),False,,False
788,EXIST - The Bulldog Rave,104,EXIST,Netherlands,2026-04-09 10:00:00+00:00,2026-04-10 03:00:00+00:00,,TOURS & SPECIAL FORMATS,1,6,System,System,System,System,,False,,False
644,TENET Presents: EXIST,105,TENET,Netherlands,2025-10-18 22:00:00+00:00,2025-10-19 03:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Club Poema in-house PA system (full-range club sound),2 × Pioneer CDJ-3000,Pioneer DJM-900NXS2,2 × Active DJ booth monitors (venue-provided),Not provided unless requested by artist — venue is CDJ-based,False,,False
643,TENET Presents: CORE,105,TENET,Netherlands,2025-11-08 22:00:00+00:00,2025-11-09 03:00:00+00:00,,CLUB & NIGHTLIFE,1,10,Club De Generaal in-house PA system (full club-range),2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,2 × Active booth monitors (venue-provided),Not provided unless requested,False,,False
646,EXIST at The NEX,105,TENET,Netherlands,2025-11-21 20:30:00+00:00,2025-11-22 02:30:00+00:00,,CLUB & NIGHTLIFE,1,10,The NEX in-house PA system (full-range club system),2 × Pioneer CDJ-2000NXS2,Pioneer DJM-900NXS2,2 × Active booth monitors (venue-provided),Not provided unless specifically requested,False,,False
